Puzzle,Category,Time(millis),Date(millis),Scramble,Penalty,Comment
"333";"Beginner, white cross down";"124460";"1665060103168";"R2 F2 R D2 F2 U R B' D R' L2 B2 D2 F' B2 U2 R2 B2 R2 D2";"0";""
"333";"Beginner, white cross down";"96740";"1665060243652";"F' L2 B2 U' R2 D2 F' L D' R B2 D' B2 L2 U' F2 D2 R2";"0";""
"333";"Beginner, white cross down";"75590";"1665060386435";"L' B' D2 F R' B' D' F2 D' R2 B2 D2 R2 F' L2 F' B2 U2 L2";"0";""
"333";"Beginner, white cross down";"114480";"1665060615502";"R B2 R2 B2 U2 L' F2 L D' B U F' L U' F L' U' F2 U'";"0";""
"333";"Beginner, white cross down";"96430";"1665060756209";"L' F2 L' R2 U2 B2 R2 U2 R' F2 U B2 D2 L D2 F U' R' B2";"0";""
"333";"Beginner, white cross down";"98230";"1665060902629";"F2 U' F2 L D B D' B2 D2 F L U2 B2 D2 L2 D2 L2 D'";"0";""
"333";"Beginner, white cross down";"89160";"1665061063489";"R B2 R' B R2 L' U B D2 B R D L2 U F2 D2 F2 R2 B2 U R2";"0";""
"333";"Beginner, white cross down";"103680";"1665061232467";"F R' F' U B R2 D2 F L F2 D' B' U2 B2 D2 R2 B' U2 R2 L2";"0";""
"333";"Beginner, white cross down";"74080";"1665061375893";"F L2 B L' D' R' D R2 B R' U2 L2 U2 D2 B2 L F2 U2 R'";"0";""
"333";"Beginner, white cross down";"82280";"1665061645055";"B2 F2 R' F2 R' D2 R' B2 R' D2 R2 F D' L R' F U2 B' R' F2 R2";"0";""
"333";"Beginner, white cross down";"111960";"1665061800371";"R2 D2 B' R2 U B' R' D' B2 L B2 R2 U2 F' L2 U2 F2 D2 F' U2";"0";""
"333";"Beginner, white cross down";"92580";"1665061942674";"D L2 D' R2 B2 D' F2 D L2 F2 R' F' D' R2 B2 L' D B2 F U2";"0";""
"333";"Beginner, white cross down";"117440";"1665062123351";"B' D2 B' R2 F2 L2 U2 F2 R' B U L2 U' L B' R2 B2 F U'";"0";""
"333";"Beginner, white cross down";"87720";"1665062278263";"L2 F' U2 R2 B' L B' D' B2 R2 B D2 R2 L2 B' R2 U2 B";"0";""
"333";"Beginner, white cross down";"69970";"1665062396624";"R2 B U2 R2 B2 L2 B L2 R' D L' F' D F' D' L' R U2 B'";"0";""
